"index","stem","object_count","preview","review_status","error_type","line_numbers","reviewer_notes"
"1676","shuming_1132_00000385","6","images\1676_shuming_1132_00000385.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1677","shuming_1133_00000288","1","images\1677_shuming_1133_00000288.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1678","shuming_1135_00000213","1","images\1678_shuming_1135_00000213.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1679","shuming_1140_00000084","1","images\1679_shuming_1140_00000084.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1680","shuming_1143_00000368","6","images\1680_shuming_1143_00000368.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1681","shuming_1145_00000074","1","images\1681_shuming_1145_00000074.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1682","shuming_1148_00000041","1","images\1682_shuming_1148_00000041.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1683","shuming_114_00000351","3","images\1683_shuming_114_00000351.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1684","shuming_1152_00000389","3","images\1684_shuming_1152_00000389.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1685","shuming_1157_00000010","3","images\1685_shuming_1157_00000010.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1686","shuming_1159_00000050","5","images\1686_shuming_1159_00000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1687","shuming_115_00000140","4","images\1687_shuming_115_00000140.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1688","shuming_1160_00000019","6","images\1688_shuming_1160_00000019.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1689","shuming_1161_00000200","1","images\1689_shuming_1161_00000200.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1690","shuming_1169_00000086","1","images\1690_shuming_1169_00000086.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1691","shuming_116_00000223","3","images\1691_shuming_116_00000223.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1692","shuming_1171_00000198","1","images\1692_shuming_1171_00000198.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1693","shuming_1173_00000032","1","images\1693_shuming_1173_00000032.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1694","shuming_1177_00000343","4","images\1694_shuming_1177_00000343.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1695","shuming_1178_00000011","3","images\1695_shuming_1178_00000011.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1696","shuming_1180_00000231","4","images\1696_shuming_1180_00000231.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1697","shuming_1186_00000156","4","images\1697_shuming_1186_00000156.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1698","shuming_1189_00000082","3","images\1698_shuming_1189_00000082.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1699","shuming_118_00000216","6","images\1699_shuming_118_00000216.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1700","shuming_1190_00000268","4","images\1700_shuming_1190_00000268.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1701","shuming_1198_00000108","14","images\1701_shuming_1198_00000108.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1702","shuming_1199_00000559","15","images\1702_shuming_1199_00000559.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1703","shuming_1201_00000116","14","images\1703_shuming_1201_00000116.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1704","shuming_1205_00000024","13","images\1704_shuming_1205_00000024.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1705","shuming_1222_00000138","13","images\1705_shuming_1222_00000138.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1706","shuming_1225_00000044","12","images\1706_shuming_1225_00000044.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1707","shuming_1239_00000375","12","images\1707_shuming_1239_00000375.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1708","shuming_1242_00000015","11","images\1708_shuming_1242_00000015.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1709","shuming_1243_00000132","11","images\1709_shuming_1243_00000132.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1710","shuming_1249_00000249","12","images\1710_shuming_1249_00000249.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1711","shuming_1251_00000203","10","images\1711_shuming_1251_00000203.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1712","shuming_1252_00000115","11","images\1712_shuming_1252_00000115.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1713","shuming_1253_00000257","13","images\1713_shuming_1253_00000257.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1714","shuming_1254_00000065","13","images\1714_shuming_1254_00000065.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1715","shuming_1256_00000326","13","images\1715_shuming_1256_00000326.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1716","shuming_1258_00000407","13","images\1716_shuming_1258_00000407.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1717","shuming_1259_00000405","13","images\1717_shuming_1259_00000405.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1718","shuming_125_00000363","5","images\1718_shuming_125_00000363.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1719","shuming_1265_00000063","13","images\1719_shuming_1265_00000063.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1720","shuming_1268_00000236","13","images\1720_shuming_1268_00000236.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1721","shuming_1279_00000416","13","images\1721_shuming_1279_00000416.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1722","shuming_1282_00000093","13","images\1722_shuming_1282_00000093.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1723","shuming_1285_00000032","11","images\1723_shuming_1285_00000032.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1724","shuming_1290_00000136","15","images\1724_shuming_1290_00000136.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1725","shuming_1291_00000090","13","images\1725_shuming_1291_00000090.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1726","shuming_1293_00000193","13","images\1726_shuming_1293_00000193.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1727","shuming_1294_00000189","13","images\1727_shuming_1294_00000189.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1728","shuming_1297_00000063","1","images\1728_shuming_1297_00000063.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1729","shuming_1299_00000258","1","images\1729_shuming_1299_00000258.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1730","shuming_12_00000224","13","images\1730_shuming_12_00000224.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1731","shuming_1301_00000165","2","images\1731_shuming_1301_00000165.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1732","shuming_1302_00000029","2","images\1732_shuming_1302_00000029.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1733","shuming_1306_00000306","2","images\1733_shuming_1306_00000306.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1734","shuming_130_00000408","10","images\1734_shuming_130_00000408.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1735","shuming_1311_00000362","2","images\1735_shuming_1311_00000362.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1736","shuming_1317_00000431","12","images\1736_shuming_1317_00000431.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1737","shuming_1318_00000225","12","images\1737_shuming_1318_00000225.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1738","shuming_1320_00000293","12","images\1738_shuming_1320_00000293.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1739","shuming_1327_00000141","12","images\1739_shuming_1327_00000141.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1740","shuming_1333_00000220","11","images\1740_shuming_1333_00000220.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1741","shuming_1335_00000255","12","images\1741_shuming_1335_00000255.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1742","shuming_1337_00000068","10","images\1742_shuming_1337_00000068.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1743","shuming_1338_00000245","10","images\1743_shuming_1338_00000245.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1744","shuming_1339_00000274","10","images\1744_shuming_1339_00000274.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1745","shuming_133_00000038","8","images\1745_shuming_133_00000038.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1746","shuming_1340_00000022","9","images\1746_shuming_1340_00000022.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1747","shuming_1341_00000241","11","images\1747_shuming_1341_00000241.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1748","shuming_1342_00000278","11","images\1748_shuming_1342_00000278.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1749","shuming_1344_00000167","11","images\1749_shuming_1344_00000167.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1750","shuming_135_00000356","3","images\1750_shuming_135_00000356.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
